minute,ticker,instrument_token,open,high,low,close,volume
2020-01-03 14:53:00+05:30,NSEBANK,uf-n-1647516767046,31992.9,31999.15,31981.35,31981.35,0
2020-01-03 14:54:00+05:30,NSEBANK,uf-n-1647516767046,31976.4,31990.1,31974.85,31988,0
2020-01-03 14:55:00+05:30,NSEBANK,uf-n-1647516767046,31986.25,31995.65,31983.25,31983.55,0
2020-01-03 14:56:00+05:30,NSEBANK,uf-n-1647516767046,31984.5,31988.95,31971.8,31980.4,0
2020-01-03 14:57:00+05:30,NSEBANK,uf-n-1647516767046,31980.25,31980.35,31966.1,31969.2,0
2020-01-03 14:58:00+05:30,NSEBANK,uf-n-1647516767046,31970.6,31975.35,31960.4,31970,0
2020-01-03 14:59:00+05:30,NSEBANK,uf-n-1647516767046,31969.7,31983.25,31969.7,31982.3,0
2020-01-03 15:00:00+05:30,NSEBANK,uf-n-1647516767046,31983.1,32027.9,31983.1,32015.75,0
2020-01-03 15:01:00+05:30,NSEBANK,uf-n-1647516767046,32016.45,32027.7,32016.3,32025.15,0
2020-01-03 15:02:00+05:30,NSEBANK,uf-n-1647516767046,32023.8,32029.7,32020.4,32020.4,0
2020-01-03 15:03:00+05:30,NSEBANK,uf-n-1647516767046,32019.1,32040.8,32016.1,32040.2,0
2020-01-03 15:04:00+05:30,NSEBANK,uf-n-1647516767046,32039.9,32047.45,32034.7,32040.75,0
2020-01-03 15:05:00+05:30,NSEBANK,uf-n-1647516767046,32041.7,32071.55,32041.3,32068.05,0
2020-01-03 15:06:00+05:30,NSEBANK,uf-n-1647516767046,32065.7,32071.05,32054.05,32057.35,0
2020-01-03 15:07:00+05:30,NSEBANK,uf-n-1647516767046,32056.6,32064.5,32056.05,32059.9,0
2020-01-03 15:08:00+05:30,NSEBANK,uf-n-1647516767046,32062.15,32078.2,32059.3,32078.2,0
2020-01-03 15:09:00+05:30,NSEBANK,uf-n-1647516767046,32079.8,32082.55,32074.5,32075.85,0
2020-01-03 15:10:00+05:30,NSEBANK,uf-n-1647516767046,32075,32079,32071.1,32072.15,0
2020-01-03 15:11:00+05:30,NSEBANK,uf-n-1647516767046,32073,32073,32056.5,32062.1,0
2020-01-03 15:12:00+05:30,NSEBANK,uf-n-1647516767046,32059.95,32063.55,32056.7,32059.1,0
2020-01-03 15:13:00+05:30,NSEBANK,uf-n-1647516767046,32056.9,32061.45,32049.1,32060.25,0
2020-01-03 15:14:00+05:30,NSEBANK,uf-n-1647516767046,32061.7,32063.05,32052.45,32058.1,0
2020-01-03 15:15:00+05:30,NSEBANK,uf-n-1647516767046,32059.7,32078.8,32059.7,32077.15,0
2020-01-03 15:16:00+05:30,NSEBANK,uf-n-1647516767046,32075.3,32082.85,32066.1,32075.25,0
2020-01-03 15:17:00+05:30,NSEBANK,uf-n-1647516767046,32075.15,32079.95,32068.65,32076.4,0
2020-01-03 15:18:00+05:30,NSEBANK,uf-n-1647516767046,32076.05,32083.85,32072.05,32078.4,0
2020-01-03 15:19:00+05:30,NSEBANK,uf-n-1647516767046,32081.2,32083.2,32062.7,32064.05,0
2020-01-03 15:20:00+05:30,NSEBANK,uf-n-1647516767046,32066.6,32086.4,32066.6,32083.05,0
2020-01-03 15:21:00+05:30,NSEBANK,uf-n-1647516767046,32087.4,32087.75,32069.45,32077.65,0
2020-01-03 15:22:00+05:30,NSEBANK,uf-n-1647516767046,32077.6,32091.05,32077.15,32089.85,0
2020-01-03 15:23:00+05:30,NSEBANK,uf-n-1647516767046,32090.15,32100.8,32080.55,32099.25,0
2020-01-03 15:24:00+05:30,NSEBANK,uf-n-1647516767046,32097.3,32109.1,32096.25,32100.9,0
2020-01-03 15:25:00+05:30,NSEBANK,uf-n-1647516767046,32104.35,32106.1,32091.6,32099.9,0
2020-01-03 15:26:00+05:30,NSEBANK,uf-n-1647516767046,32100.6,32109.75,32097.4,32109.75,0
2020-01-03 15:27:00+05:30,NSEBANK,uf-n-1647516767046,32107.1,32110.55,32101.65,32108.65,0
2020-01-03 15:28:00+05:30,NSEBANK,uf-n-1647516767046,32106.2,32109.65,32084.45,32089.2,0
2020-01-03 15:29:00+05:30,NSEBANK,uf-n-1647516767046,32091.05,32092.95,32069.25,32069.25,0
2020-01-06 09:15:00+05:30,NSEBANK,uf-n-1647516767046,31885.65,31885.65,31742.2,31748.5,0
2020-01-06 09:16:00+05:30,NSEBANK,uf-n-1647516767046,31743.4,31746.2,31703.55,31724.5,0
2020-01-06 09:17:00+05:30,NSEBANK,uf-n-1647516767046,31723.85,31746.45,31722.35,31731.65,0
2020-01-06 09:18:00+05:30,NSEBANK,uf-n-1647516767046,31730.2,31737.05,31720.25,31728.9,0
2020-01-06 09:19:00+05:30,NSEBANK,uf-n-1647516767046,31730.55,31733.3,31701.95,31706.15,0
2020-01-06 09:20:00+05:30,NSEBANK,uf-n-1647516767046,31701.05,31701.05,31673.65,31678.85,0
2020-01-06 09:21:00+05:30,NSEBANK,uf-n-1647516767046,31673.35,31677.05,31652.3,31656.1,0
2020-01-06 09:22:00+05:30,NSEBANK,uf-n-1647516767046,31655.4,31655.4,31637.45,31642.95,0
2020-01-06 09:23:00+05:30,NSEBANK,uf-n-1647516767046,31633.2,31648.75,31626.7,31642.45,0
2020-01-06 09:24:00+05:30,NSEBANK,uf-n-1647516767046,31635.6,31654.45,31633.9,31641.45,0
2020-01-06 09:25:00+05:30,NSEBANK,uf-n-1647516767046,31645.55,31665.1,31641.9,31663.6,0
2020-01-06 09:26:00+05:30,NSEBANK,uf-n-1647516767046,31662.15,31665.4,31639.3,31641.55,0
2020-01-06 09:27:00+05:30,NSEBANK,uf-n-1647516767046,31640.9,31640.9,31621.7,31632.35,0
2020-01-06 09:28:00+05:30,NSEBANK,uf-n-1647516767046,31628.1,31634.6,31604.7,31607.2,0
2020-01-06 09:29:00+05:30,NSEBANK,uf-n-1647516767046,31607.05,31611.3,31580.1,31583.25,0
2020-01-06 09:30:00+05:30,NSEBANK,uf-n-1647516767046,31577.8,31577.8,31505.65,31505.65,0
2020-01-06 09:31:00+05:30,NSEBANK,uf-n-1647516767046,31506.2,31567.7,31487.1,31567.7,0
2020-01-06 09:32:00+05:30,NSEBANK,uf-n-1647516767046,31583.5,31588.9,31552.05,31552.5,0
2020-01-06 09:33:00+05:30,NSEBANK,uf-n-1647516767046,31551.95,31557.75,31543.25,31546.6,0
2020-01-06 09:34:00+05:30,NSEBANK,uf-n-1647516767046,31549.25,31554.55,31545.55,31551.35,0
2020-01-06 09:35:00+05:30,NSEBANK,uf-n-1647516767046,31553.9,31553.9,31522.6,31527.85,0
2020-01-06 09:36:00+05:30,NSEBANK,uf-n-1647516767046,31528.4,31556.95,31522.7,31542.1,0
2020-01-06 09:37:00+05:30,NSEBANK,uf-n-1647516767046,31546.1,31566.35,31546.1,31563.4,0
2020-01-06 09:38:00+05:30,NSEBANK,uf-n-1647516767046,31561.45,31607.4,31561.45,31589.5,0
2020-01-06 09:39:00+05:30,NSEBANK,uf-n-1647516767046,31587.8,31597.25,31582.3,31586.65,0
2020-01-06 09:40:00+05:30,NSEBANK,uf-n-1647516767046,31583.95,31583.95,31554.1,31567,0
2020-01-06 09:41:00+05:30,NSEBANK,uf-n-1647516767046,31572.15,31574.8,31561.5,31561.5,0
2020-01-06 09:42:00+05:30,NSEBANK,uf-n-1647516767046,31563.45,31572.65,31560,31564.3,0
2020-01-06 09:43:00+05:30,NSEBANK,uf-n-1647516767046,31565.8,31573.85,31562.8,31562.8,0
2020-01-06 09:44:00+05:30,NSEBANK,uf-n-1647516767046,31557.35,31563.65,31546.15,31551.45,0
2020-01-06 09:45:00+05:30,NSEBANK,uf-n-1647516767046,31547.6,31554.1,31538.45,31553.85,0
2020-01-06 09:46:00+05:30,NSEBANK,uf-n-1647516767046,31552,31562.05,31548.2,31551.45,0
2020-01-06 09:47:00+05:30,NSEBANK,uf-n-1647516767046,31560.25,31580.8,31549.6,31580.8,0
2020-01-06 09:48:00+05:30,NSEBANK,uf-n-1647516767046,31570.35,31582.65,31568.7,31579.2,0
2020-01-06 09:49:00+05:30,NSEBANK,uf-n-1647516767046,31573.8,31578.1,31548.55,31551.25,0
2020-01-06 09:50:00+05:30,NSEBANK,uf-n-1647516767046,31551.15,31551.55,31520.5,31536.25,0
2020-01-06 09:51:00+05:30,NSEBANK,uf-n-1647516767046,31534.9,31546.7,31530,31542.1,0
2020-01-06 09:52:00+05:30,NSEBANK,uf-n-1647516767046,31543.9,31564.05,31538.85,31563.3,0
2020-01-06 09:53:00+05:30,NSEBANK,uf-n-1647516767046,31561.2,31573,31559.95,31569.45,0
2020-01-06 09:54:00+05:30,NSEBANK,uf-n-1647516767046,31566.9,31583.75,31566.5,31579.15,0
2020-01-06 09:55:00+05:30,NSEBANK,uf-n-1647516767046,31576.9,31586.4,31572.9,31583.1,0
2020-01-06 09:56:00+05:30,NSEBANK,uf-n-1647516767046,31583.85,31583.85,31565.8,31567.3,0
2020-01-06 09:57:00+05:30,NSEBANK,uf-n-1647516767046,31570,31595.5,31562.95,31591.1,0
2020-01-06 09:58:00+05:30,NSEBANK,uf-n-1647516767046,31590.2,31623.9,31590.2,31620.05,0
2020-01-06 09:59:00+05:30,NSEBANK,uf-n-1647516767046,31614.9,31629.3,31611.2,31620.95,0
2020-01-06 10:00:00+05:30,NSEBANK,uf-n-1647516767046,31622.55,31625.65,31610.05,31610.05,0
2020-01-06 10:01:00+05:30,NSEBANK,uf-n-1647516767046,31608.5,31613,31599.35,31600.45,0
2020-01-06 10:02:00+05:30,NSEBANK,uf-n-1647516767046,31598,31599.55,31568.8,31568.8,0
2020-01-06 10:03:00+05:30,NSEBANK,uf-n-1647516767046,31571.55,31592.05,31571.55,31589.25,0
2020-01-06 10:04:00+05:30,NSEBANK,uf-n-1647516767046,31591.5,31596.8,31580.4,31596.8,0
2020-01-06 10:05:00+05:30,NSEBANK,uf-n-1647516767046,31594.95,31600.15,31583.75,31586.15,0
2020-01-06 10:06:00+05:30,NSEBANK,uf-n-1647516767046,31587.4,31596.15,31585.8,31596.15,0
2020-01-06 10:07:00+05:30,NSEBANK,uf-n-1647516767046,31596,31602.25,31583.85,31597.75,0
2020-01-06 10:08:00+05:30,NSEBANK,uf-n-1647516767046,31596.85,31606.85,31595.8,31600.8,0
2020-01-06 10:09:00+05:30,NSEBANK,uf-n-1647516767046,31599.35,31602.8,31591.5,31594.45,0
2020-01-06 10:10:00+05:30,NSEBANK,uf-n-1647516767046,31593.4,31595.75,31581.2,31585.15,0
2020-01-06 10:11:00+05:30,NSEBANK,uf-n-1647516767046,31573.85,31592.75,31573.85,31587.6,0
2020-01-06 10:12:00+05:30,NSEBANK,uf-n-1647516767046,31589.25,31593.05,31580.55,31583.1,0
2020-01-06 10:13:00+05:30,NSEBANK,uf-n-1647516767046,31584.5,31594.5,31584.15,31591.8,0
2020-01-06 10:14:00+05:30,NSEBANK,uf-n-1647516767046,31591.5,31593.95,31584.85,31585.45,0
2020-01-06 10:15:00+05:30,NSEBANK,uf-n-1647516767046,31585.8,31593.1,31580.9,31591.5,0
2020-01-06 10:16:00+05:30,NSEBANK,uf-n-1647516767046,31592,31597,31589.9,31597,0
2020-01-06 10:17:00+05:30,NSEBANK,uf-n-1647516767046,31595.95,31598.2,31584.95,31590.2,0
2020-01-06 10:18:00+05:30,NSEBANK,uf-n-1647516767046,31589.35,31596.7,31582.05,31587.55,0
2020-01-06 10:19:00+05:30,NSEBANK,uf-n-1647516767046,31585.95,31593.65,31582.1,31582.1,0
2020-01-06 10:20:00+05:30,NSEBANK,uf-n-1647516767046,31582.05,31586.1,31578.8,31582.5,0
2020-01-06 10:21:00+05:30,NSEBANK,uf-n-1647516767046,31582.25,31585.1,31576.35,31576.5,0
2020-01-06 10:22:00+05:30,NSEBANK,uf-n-1647516767046,31576.3,31578.45,31561.05,31565.4,0
2020-01-06 10:23:00+05:30,NSEBANK,uf-n-1647516767046,31562.35,31565,31548.95,31558,0
2020-01-06 10:24:00+05:30,NSEBANK,uf-n-1647516767046,31556.55,31559.7,31545.4,31546.9,0
2020-01-06 10:25:00+05:30,NSEBANK,uf-n-1647516767046,31548.4,31549,31532.2,31534.95,0
2020-01-06 10:26:00+05:30,NSEBANK,uf-n-1647516767046,31533.7,31538.7,31528.3,31537.95,0
2020-01-06 10:27:00+05:30,NSEBANK,uf-n-1647516767046,31534.45,31551.7,31534.45,31551.5,0
2020-01-06 10:28:00+05:30,NSEBANK,uf-n-1647516767046,31551.75,31553.95,31545.8,31553.15,0
2020-01-06 10:29:00+05:30,NSEBANK,uf-n-1647516767046,31548.5,31556.45,31544.15,31547.75,0
2020-01-06 10:30:00+05:30,NSEBANK,uf-n-1647516767046,31550.7,31560.8,31548.05,31560.8,0
2020-01-06 10:31:00+05:30,NSEBANK,uf-n-1647516767046,31560.7,31571.3,31559.4,31568.85,0
2020-01-06 10:32:00+05:30,NSEBANK,uf-n-1647516767046,31568.8,31583.05,31568.8,31574.95,0
2020-01-06 10:33:00+05:30,NSEBANK,uf-n-1647516767046,31575.45,31593.3,31575.45,31592.05,0
2020-01-06 10:34:00+05:30,NSEBANK,uf-n-1647516767046,31592.65,31594.15,31576.6,31577.45,0
2020-01-06 10:35:00+05:30,NSEBANK,uf-n-1647516767046,31578.9,31579.4,31567.55,31567.7,0
2020-01-06 10:36:00+05:30,NSEBANK,uf-n-1647516767046,31568.35,31568.9,31555.8,31555.8,0
2020-01-06 10:37:00+05:30,NSEBANK,uf-n-1647516767046,31562.3,31566.25,31554.8,31566.1,0
2020-01-06 10:38:00+05:30,NSEBANK,uf-n-1647516767046,31564.3,31567.15,31556.45,31563.95,0
2020-01-06 10:39:00+05:30,NSEBANK,uf-n-1647516767046,31567.55,31567.55,31554.8,31566.2,0
2020-01-06 10:40:00+05:30,NSEBANK,uf-n-1647516767046,31563.65,31572.85,31562.1,31565.6,0
2020-01-06 10:41:00+05:30,NSEBANK,uf-n-1647516767046,31567.5,31570.15,31556.85,31563.1,0
2020-01-06 10:42:00+05:30,NSEBANK,uf-n-1647516767046,31562.4,31564.1,31555.35,31555.4,0
2020-01-06 10:43:00+05:30,NSEBANK,uf-n-1647516767046,31559.4,31559.9,31553.35,31557.55,0
2020-01-06 10:44:00+05:30,NSEBANK,uf-n-1647516767046,31558.45,31559.5,31551.95,31554.55,0
2020-01-06 10:45:00+05:30,NSEBANK,uf-n-1647516767046,31557.95,31561.35,31554.1,31556.3,0
2020-01-06 10:46:00+05:30,NSEBANK,uf-n-1647516767046,31558.45,31562.8,31526.4,31531.8,0
2020-01-06 10:47:00+05:30,NSEBANK,uf-n-1647516767046,31527.7,31538.85,31527.65,31532.9,0
2020-01-06 10:48:00+05:30,NSEBANK,uf-n-1647516767046,31533.05,31541.15,31528.25,31529.75,0
2020-01-06 10:49:00+05:30,NSEBANK,uf-n-1647516767046,31530.4,31534.4,31522.35,31524.55,0
2020-01-06 10:50:00+05:30,NSEBANK,uf-n-1647516767046,31526.6,31554.9,31526.4,31551.1,0
2020-01-06 10:51:00+05:30,NSEBANK,uf-n-1647516767046,31554.35,31561.45,31548.55,31548.55,0
2020-01-06 10:52:00+05:30,NSEBANK,uf-n-1647516767046,31551.4,31552.05,31530.3,31541.55,0
2020-01-06 10:53:00+05:30,NSEBANK,uf-n-1647516767046,31539.8,31546.4,31535.2,31538.85,0
2020-01-06 10:54:00+05:30,NSEBANK,uf-n-1647516767046,31540.85,31543.05,31525.1,31525.1,0
2020-01-06 10:55:00+05:30,NSEBANK,uf-n-1647516767046,31528.05,31534.85,31525.15,31528.9,0
2020-01-06 10:56:00+05:30,NSEBANK,uf-n-1647516767046,31530.5,31538.45,31528.55,31533.55,0
2020-01-06 10:57:00+05:30,NSEBANK,uf-n-1647516767046,31533.6,31537.2,31524.65,31524.7,0
2020-01-06 10:58:00+05:30,NSEBANK,uf-n-1647516767046,31525.5,31527.3,31517.85,31517.85,0
2020-01-06 10:59:00+05:30,NSEBANK,uf-n-1647516767046,31519.6,31519.6,31499.15,31510.5,0
2020-01-06 11:00:00+05:30,NSEBANK,uf-n-1647516767046,31507.35,31512.75,31497.55,31499.55,0
2020-01-06 11:01:00+05:30,NSEBANK,uf-n-1647516767046,31497.7,31499.8,31483.5,31484,0
2020-01-06 11:02:00+05:30,NSEBANK,uf-n-1647516767046,31486.9,31500.3,31478.75,31497.4,0
2020-01-06 11:03:00+05:30,NSEBANK,uf-n-1647516767046,31498.5,31506.65,31493.55,31503.5,0
2020-01-06 11:04:00+05:30,NSEBANK,uf-n-1647516767046,31502.35,31511.65,31502.35,31504.9,0
2020-01-06 11:05:00+05:30,NSEBANK,uf-n-1647516767046,31503.7,31511.4,31501.4,31511.15,0
2020-01-06 11:06:00+05:30,NSEBANK,uf-n-1647516767046,31511.35,31514.05,31506.95,31509.9,0
2020-01-06 11:07:00+05:30,NSEBANK,uf-n-1647516767046,31509.5,31517.6,31503.5,31511.3,0
2020-01-06 11:08:00+05:30,NSEBANK,uf-n-1647516767046,31511.7,31516.15,31508.7,31510,0
2020-01-06 11:09:00+05:30,NSEBANK,uf-n-1647516767046,31511.4,31516.7,31494.75,31494.75,0
2020-01-06 11:10:00+05:30,NSEBANK,uf-n-1647516767046,31495.95,31502.7,31492.3,31497.05,0
2020-01-06 11:11:00+05:30,NSEBANK,uf-n-1647516767046,31498.25,31499.2,31490.2,31495.35,0
2020-01-06 11:12:00+05:30,NSEBANK,uf-n-1647516767046,31495,31496.05,31488.5,31492.15,0
2020-01-06 11:13:00+05:30,NSEBANK,uf-n-1647516767046,31492,31499.95,31484.4,31492.6,0
2020-01-06 11:14:00+05:30,NSEBANK,uf-n-1647516767046,31493.2,31496.75,31482.4,31485.9,0
2020-01-06 11:15:00+05:30,NSEBANK,uf-n-1647516767046,31484.8,31487.05,31465,31468.7,0
2020-01-06 11:16:00+05:30,NSEBANK,uf-n-1647516767046,31472.1,31477.9,31465.35,31477.35,0
2020-01-06 11:17:00+05:30,NSEBANK,uf-n-1647516767046,31475.6,31483.7,31472.6,31481,0
2020-01-06 11:18:00+05:30,NSEBANK,uf-n-1647516767046,31482.35,31483.65,31475.35,31477.65,0
2020-01-06 11:19:00+05:30,NSEBANK,uf-n-1647516767046,31472.35,31478.4,31452.75,31459.45,0
2020-01-06 11:20:00+05:30,NSEBANK,uf-n-1647516767046,31458.65,31464.05,31454.15,31457.65,0
2020-01-06 11:21:00+05:30,NSEBANK,uf-n-1647516767046,31459.45,31461.4,31446.9,31454.5,0
2020-01-06 11:22:00+05:30,NSEBANK,uf-n-1647516767046,31456.45,31473.15,31455,31467.4,0
2020-01-06 11:23:00+05:30,NSEBANK,uf-n-1647516767046,31470.6,31474.7,31463.8,31468.15,0
2020-01-06 11:24:00+05:30,NSEBANK,uf-n-1647516767046,31467.5,31469.65,31450.9,31457.75,0
2020-01-06 11:25:00+05:30,NSEBANK,uf-n-1647516767046,31450,31451.75,31414.35,31432.5,0
2020-01-06 11:26:00+05:30,NSEBANK,uf-n-1647516767046,31427.8,31438.15,31419.15,31428.95,0
2020-01-06 11:27:00+05:30,NSEBANK,uf-n-1647516767046,31431.85,31436.3,31428.25,31432.1,0
2020-01-06 11:28:00+05:30,NSEBANK,uf-n-1647516767046,31431.1,31439.2,31430.35,31430.55,0
2020-01-06 11:29:00+05:30,NSEBANK,uf-n-1647516767046,31431.55,31435,31417.45,31419.3,0
2020-01-06 11:30:00+05:30,NSEBANK,uf-n-1647516767046,31418.3,31422.7,31408.3,31414.75,0
2020-01-06 11:31:00+05:30,NSEBANK,uf-n-1647516767046,31412.3,31421.65,31403,31416.95,0
2020-01-06 11:32:00+05:30,NSEBANK,uf-n-1647516767046,31416.3,31416.95,31406.8,31411,0
2020-01-06 11:33:00+05:30,NSEBANK,uf-n-1647516767046,31411.7,31422.8,31411.7,31422.8,0
2020-01-06 11:34:00+05:30,NSEBANK,uf-n-1647516767046,31419.6,31434.85,31418.8,31429.3,0
2020-01-06 11:35:00+05:30,NSEBANK,uf-n-1647516767046,31427.3,31428.35,31410.85,31411.4,0
2020-01-06 11:36:00+05:30,NSEBANK,uf-n-1647516767046,31411.55,31419.4,31409.65,31409.65,0
2020-01-06 11:37:00+05:30,NSEBANK,uf-n-1647516767046,31403.7,31417.85,31403.7,31410.3,0
2020-01-06 11:38:00+05:30,NSEBANK,uf-n-1647516767046,31409.2,31421.75,31409.2,31417.3,0
2020-01-06 11:39:00+05:30,NSEBANK,uf-n-1647516767046,31417.25,31423.2,31410.35,31420.45,0
2020-01-06 11:40:00+05:30,NSEBANK,uf-n-1647516767046,31419,31422.1,31413.45,31413.45,0
2020-01-06 11:41:00+05:30,NSEBANK,uf-n-1647516767046,31411.3,31426.4,31410.75,31412.6,0
2020-01-06 11:42:00+05:30,NSEBANK,uf-n-1647516767046,31410.9,31412.75,31394.25,31394.25,0
2020-01-06 11:43:00+05:30,NSEBANK,uf-n-1647516767046,31392.15,31396,31379,31391.3,0
2020-01-06 11:44:00+05:30,NSEBANK,uf-n-1647516767046,31390.4,31394.1,31382.7,31382.8,0
2020-01-06 11:45:00+05:30,NSEBANK,uf-n-1647516767046,31383.85,31388,31367.4,31378.9,0
2020-01-06 11:46:00+05:30,NSEBANK,uf-n-1647516767046,31376.55,31398.3,31375.85,31394.15,0
2020-01-06 11:47:00+05:30,NSEBANK,uf-n-1647516767046,31394.1,31397.2,31388.9,31388.9,0
2020-01-06 11:48:00+05:30,NSEBANK,uf-n-1647516767046,31389.35,31401.35,31388.65,31397.15,0
2020-01-06 11:49:00+05:30,NSEBANK,uf-n-1647516767046,31398.5,31404.15,31395.2,31396.55,0
2020-01-06 11:50:00+05:30,NSEBANK,uf-n-1647516767046,31393,31402.6,31388.8,31394.95,0
2020-01-06 11:51:00+05:30,NSEBANK,uf-n-1647516767046,31396.25,31401.35,31394.5,31397.7,0
2020-01-06 11:52:00+05:30,NSEBANK,uf-n-1647516767046,31395.65,31412.15,31395.35,31409.85,0
2020-01-06 11:53:00+05:30,NSEBANK,uf-n-1647516767046,31407.45,31423.1,31407.45,31420.6,0
2020-01-06 11:54:00+05:30,NSEBANK,uf-n-1647516767046,31418.4,31423.45,31406.45,31407.25,0
2020-01-06 11:55:00+05:30,NSEBANK,uf-n-1647516767046,31403.55,31416.65,31403.55,31409.65,0
2020-01-06 11:56:00+05:30,NSEBANK,uf-n-1647516767046,31410.35,31418.15,31405.65,31408.5,0
2020-01-06 11:57:00+05:30,NSEBANK,uf-n-1647516767046,31409.95,31416.7,31406.15,31411.85,0
2020-01-06 11:58:00+05:30,NSEBANK,uf-n-1647516767046,31411.5,31415.7,31409.1,31411.35,0
2020-01-06 11:59:00+05:30,NSEBANK,uf-n-1647516767046,31411.75,31415.05,31406.4,31414.35,0
2020-01-06 12:00:00+05:30,NSEBANK,uf-n-1647516767046,31413.2,31419.5,31410.95,31412.15,0
2020-01-06 12:01:00+05:30,NSEBANK,uf-n-1647516767046,31411.25,31415.6,31407.8,31411.1,0
2020-01-06 12:02:00+05:30,NSEBANK,uf-n-1647516767046,31412,31424.2,31412,31414.7,0
2020-01-06 12:03:00+05:30,NSEBANK,uf-n-1647516767046,31415.2,31415.55,31401.8,31401.8,0
2020-01-06 12:04:00+05:30,NSEBANK,uf-n-1647516767046,31401.7,31404.6,31384.3,31388.4,0
2020-01-06 12:05:00+05:30,NSEBANK,uf-n-1647516767046,31384.65,31393.05,31380.65,31389.35,0
2020-01-06 12:06:00+05:30,NSEBANK,uf-n-1647516767046,31385.65,31388.8,31377.25,31377.25,0
2020-01-06 12:07:00+05:30,NSEBANK,uf-n-1647516767046,31376.15,31383.25,31375.1,31377.85,0
2020-01-06 12:08:00+05:30,NSEBANK,uf-n-1647516767046,31381.35,31394.6,31380.35,31388.7,0
2020-01-06 12:09:00+05:30,NSEBANK,uf-n-1647516767046,31387.6,31387.6,31372.5,31372.5,0
2020-01-06 12:10:00+05:30,NSEBANK,uf-n-1647516767046,31373.55,31374.8,31355,31364.75,0
2020-01-06 12:11:00+05:30,NSEBANK,uf-n-1647516767046,31366.5,31371.35,31360.85,31364.3,0
2020-01-06 12:12:00+05:30,NSEBANK,uf-n-1647516767046,31361.5,31377.9,31360.8,31374.25,0
2020-01-06 12:13:00+05:30,NSEBANK,uf-n-1647516767046,31383.9,31390.95,31377.4,31388.35,0
2020-01-06 12:14:00+05:30,NSEBANK,uf-n-1647516767046,31388.85,31396.45,31386.05,31388.55,0
2020-01-06 12:15:00+05:30,NSEBANK,uf-n-1647516767046,31390.55,31393.7,31386,31388.35,0
2020-01-06 12:16:00+05:30,NSEBANK,uf-n-1647516767046,31390.3,31399.75,31389.35,31395.5,0
2020-01-06 12:17:00+05:30,NSEBANK,uf-n-1647516767046,31396.05,31397.85,31389.7,31393.95,0
2020-01-06 12:18:00+05:30,NSEBANK,uf-n-1647516767046,31394.6,31402.6,31392.6,31397.15,0
2020-01-06 12:19:00+05:30,NSEBANK,uf-n-1647516767046,31400.15,31402.25,31395.8,31397.65,0
2020-01-06 12:20:00+05:30,NSEBANK,uf-n-1647516767046,31397.1,31410.25,31396,31403.35,0
2020-01-06 12:21:00+05:30,NSEBANK,uf-n-1647516767046,31407.2,31412.45,31399.85,31399.85,0
2020-01-06 12:22:00+05:30,NSEBANK,uf-n-1647516767046,31402.05,31407.7,31398.3,31401,0
2020-01-06 12:23:00+05:30,NSEBANK,uf-n-1647516767046,31404.25,31412.8,31400.1,31410.65,0
2020-01-06 12:24:00+05:30,NSEBANK,uf-n-1647516767046,31411.15,31423.3,31411.15,31417,0
2020-01-06 12:25:00+05:30,NSEBANK,uf-n-1647516767046,31420.35,31428.05,31416.85,31422.85,0
2020-01-06 12:26:00+05:30,NSEBANK,uf-n-1647516767046,31426.7,31427.45,31416.6,31416.6,0
2020-01-06 12:27:00+05:30,NSEBANK,uf-n-1647516767046,31418.9,31420.5,31410.85,31410.85,0
2020-01-06 12:28:00+05:30,NSEBANK,uf-n-1647516767046,31411.5,31412.5,31401.7,31401.7,0
2020-01-06 12:29:00+05:30,NSEBANK,uf-n-1647516767046,31403.1,31405.9,31396,31398.65,0
2020-01-06 12:30:00+05:30,NSEBANK,uf-n-1647516767046,31394.3,31403.85,31394.3,31401.25,0
2020-01-06 12:31:00+05:30,NSEBANK,uf-n-1647516767046,31401.35,31405.45,31396.7,31403.75,0
2020-01-06 12:32:00+05:30,NSEBANK,uf-n-1647516767046,31403.35,31403.85,31384.25,31389.85,0
2020-01-06 12:33:00+05:30,NSEBANK,uf-n-1647516767046,31390.95,31393.95,31386.4,31390.7,0
2020-01-06 12:34:00+05:30,NSEBANK,uf-n-1647516767046,31389,31403.9,31388.9,31400.15,0
2020-01-06 12:35:00+05:30,NSEBANK,uf-n-1647516767046,31397.45,31401.2,31391.55,31393.35,0
2020-01-06 12:36:00+05:30,NSEBANK,uf-n-1647516767046,31397.25,31399.25,31389.55,31394.7,0
2020-01-06 12:37:00+05:30,NSEBANK,uf-n-1647516767046,31396.85,31401.55,31389.75,31391.35,0
2020-01-06 12:38:00+05:30,NSEBANK,uf-n-1647516767046,31391.5,31394.4,31382.1,31385.65,0
2020-01-06 12:39:00+05:30,NSEBANK,uf-n-1647516767046,31387.75,31388.65,31368.3,31368.35,0
2020-01-06 12:40:00+05:30,NSEBANK,uf-n-1647516767046,31370.35,31371.85,31359.1,31362,0
2020-01-06 12:41:00+05:30,NSEBANK,uf-n-1647516767046,31360.55,31363.55,31353.2,31361.25,0
2020-01-06 12:42:00+05:30,NSEBANK,uf-n-1647516767046,31362.1,31362.1,31354.5,31355.75,0
2020-01-06 12:43:00+05:30,NSEBANK,uf-n-1647516767046,31357.15,31357.3,31338.05,31348.75,0
